"Date","BMRI.JK.Adjusted","JKSE.Adjusted"
2020-01-02,2800.02587890625,6283.5810546875
2020-01-03,2790.99340820312,6323.4658203125
2020-01-06,2745.83154296875,6257.40283203125
2020-01-07,2745.83154296875,6279.34619140625
2020-01-08,2709.7021484375,6225.68603515625
2020-01-09,2781.96069335938,6274.4931640625
2020-01-10,2790.99340820312,6274.94091796875
2020-01-13,2790.99340820312,6296.56689453125
2020-01-14,2800.02587890625,6325.40576171875
2020-01-15,2763.89624023438,6283.365234375
2020-01-16,2727.7666015625,6286.0478515625
2020-01-17,2790.99340820312,6291.6572265625
2020-01-20,2754.86376953125,6245.04296875
2020-01-21,2781.96069335938,6238.15283203125
2020-01-22,2818.09033203125,6233.453125
2020-01-23,2809.05786132812,6249.2099609375
2020-01-24,2863.251953125,6244.10888671875
2020-01-27,2790.99340820312,6133.2080078125
2020-01-28,2800.02587890625,6111.18408203125
2020-01-29,2818.09033203125,6113.044921875
2020-01-30,2763.89624023438,6057.59619140625
2020-01-31,2727.7666015625,5940.0478515625
2020-02-03,2709.7021484375,5884.169921875
2020-02-04,2718.73461914062,5922.3388671875
2020-02-05,2781.96069335938,5978.509765625
2020-02-06,2781.96069335938,5987.14501953125
2020-02-07,2790.99340820312,5999.60693359375
2020-02-10,2790.99340820312,5952.0830078125
2020-02-11,2809.05786132812,5954.39697265625
2020-02-12,2818.09033203125,5913.0810546875
2020-02-13,2836.15478515625,5871.9541015625
2020-02-14,2827.12280273438,5866.94482421875
2020-02-17,2836.15478515625,5867.52294921875
2020-02-18,2827.12280273438,5886.9619140625
2020-02-19,2872.28442382812,5928.791015625
2020-02-20,2890.34912109375,5942.48681640625
2020-02-21,2854.2197265625,5882.2548828125
2020-02-24,2809.05786132812,5807.0498046875
2020-02-25,2818.09033203125,5787.13818359375
2020-02-26,2763.89624023438,5688.9208984375
2020-02-27,2655.50805664062,5535.69384765625
2020-02-28,2761.14990234375,5452.7041015625
2020-03-02,2637.79956054688,5361.24609375
2020-03-03,2732.68432617188,5518.6279296875
2020-03-04,2837.05786132812,5650.13623046875
2020-03-05,2884.50024414062,5638.1298828125
2020-03-06,2751.6611328125,5498.5400390625
2020-03-09,2495.47216796875,5136.80908203125
2020-03-10,2609.333984375,5220.826171875
2020-03-11,2590.35693359375,5154.10498046875
2020-03-12,2438.54125976562,4895.748046875
2020-03-13,2410.07592773438,4907.57080078125
2020-03-16,2410.07592773438,4690.6572265625
2020-03-17,2096.95556640625,4456.7490234375
2020-03-18,1954.62854003906,4330.673828125
2020-03-19,1817.994140625,4105.421875
2020-03-20,1692.74621582031,4194.94384765625
2020-03-23,1575.0888671875,3989.51708984375
2020-03-24,1465.02233886719,3937.63208007812
2020-03-26,1696.54162597656,4338.90380859375
2020-03-27,1874.92517089844,4545.57080078125
2020-03-30,1745.88159179688,4414.5
2020-03-31,1776.24487304688,4538.93017578125
2020-04-01,1749.67700195312,4466.037109375
2020-04-02,1802.81262207031,4531.68505859375
2020-04-03,1907.18566894531,4623.42919921875
2020-04-06,1973.60534667969,4811.8271484375
2020-04-07,1945.14001464844,4778.63916015625
2020-04-08,1810.4033203125,4626.69482421875
2020-04-09,1772.44946289062,4649.0791015625
2020-04-13,1696.54162597656,4623.89404296875
2020-04-14,1734.49560546875,4706.4912109375
2020-04-15,1669.97387695312,4625.90478515625
2020-04-16,1597.861328125,4480.60693359375
2020-04-17,1662.38293457031,4634.82080078125
2020-04-20,1658.58752441406,4575.90478515625
2020-04-21,1650.99682617188,4501.9189453125
2020-04-22,1704.13220214844,4567.56201171875
2020-04-23,1707.92761230469,4593.55419921875
2020-04-24,1624.42907714844,4496.06396484375
2020-04-27,1575.0888671875,4513.14111328125
2020-04-28,1575.0888671875,4529.55419921875
2020-04-29,1518.15795898438,4567.3232421875
2020-04-30,1692.74621582031,4716.40283203125
2020-05-04,1628.22448730469,4605.48681640625
2020-05-05,1601.65661621094,4630.1328125
2020-05-06,1578.88427734375,4608.7900390625
2020-05-08,1594.06591796875,4597.43017578125
2020-05-11,1605.45202636719,4639.10498046875
2020-05-12,1521.95336914062,4588.73388671875
2020-05-13,1521.95336914062,4554.35888671875
2020-05-14,1499.18090820312,4513.833984375
2020-05-15,1427.06860351562,4507.60693359375
2020-05-18,1411.88684082031,4511.05810546875
2020-05-19,1465.02233886719,4548.65576171875
2020-05-20,1544.72570800781,4545.9521484375
2020-05-26,1556.11193847656,4626.798828125
2020-05-27,1559.90734863281,4641.55517578125
2020-05-28,1628.22448730469,4716.18505859375
2020-05-29,1696.54162597656,4753.61181640625
2020-06-02,1753.47241210938,4847.5068359375
2020-06-03,1844.56201171875,4941.005859375
2020-06-04,1795.2216796875,4916.7041015625
2020-06-05,1840.76647949219,4947.7822265625
2020-06-08,1992.58239746094,5070.56103515625
2020-06-09,2002.07092285156,5035.05517578125
2020-06-10,1863.53869628906,4920.68212890625
2020-06-11,1780.04016113281,4854.75390625
2020-06-12,1855.94812011719,4880.35888671875
2020-06-15,1791.42639160156,4816.3359375
2020-06-16,1907.18566894531,4986.4580078125
2020-06-17,1859.74353027344,4987.77587890625
2020-06-18,1829.38037109375,4925.248046875
2020-06-19,1852.15270996094,4942.27490234375
2020-06-22,1825.58508300781,4918.8310546875
2020-06-23,1817.994140625,4879.1328125
2020-06-24,1954.62854003906,4964.73486328125
2020-06-25,1907.18566894531,4896.72998046875
2020-06-26,1897.69750976562,4904.087890625
2020-06-29,1874.92517089844,4901.81787109375
2020-06-30,1878.72058105469,4905.39208984375
2020-07-01,1893.90209960938,4914.38818359375
2020-07-02,1897.69750976562,4966.77978515625
2020-07-03,1897.69750976562,4973.7939453125
2020-07-06,1926.1630859375,4988.8662109375
2020-07-07,1916.67456054688,4987.08203125
2020-07-08,2002.07092285156,5076.173828125
2020-07-09,1992.58239746094,5052.7939453125
2020-07-10,1964.11682128906,5031.255859375
2020-07-13,1992.58239746094,5064.44677734375
2020-07-14,2011.55944824219,5079.1220703125
2020-07-15,2002.07092285156,5075.7978515625
2020-07-16,2002.07092285156,5098.3740234375
2020-07-17,1964.11682128906,5079.5849609375
2020-07-20,1935.65148925781,5051.10595703125
2020-07-21,2011.55944824219,5114.708984375
2020-07-22,2059.00146484375,5110.18701171875
2020-07-23,2163.375,5145.009765625
2020-07-24,2125.4208984375,5082.9912109375
2020-07-27,2229.79467773438,5116.666015625
2020-07-28,2220.30615234375,5112.98876953125
2020-07-29,2163.375,5149.6298828125
2020-07-30,2201.3291015625,5149.626953125
2020-08-03,2087.46704101562,5006.22314453125
2020-08-04,2115.9326171875,5075.001953125
2020-08-05,2163.375,5127.05078125
2020-08-06,2191.84057617188,5178.27197265625
2020-08-07,2201.3291015625,5143.89306640625
2020-08-10,2201.3291015625,5157.833984375
2020-08-11,2267.74853515625,5190.169921875
2020-08-12,2334.16796875,5233.4521484375
2020-08-13,2296.21411132812,5239.25
2020-08-14,2286.72534179688,5247.68994140625
2020-08-18,2334.16796875,5295.173828125
2020-08-19,2315.19116210938,5272.81005859375
2020-08-24,2277.23706054688,5277.041015625
2020-08-25,2372.12182617188,5338.88818359375
2020-08-26,2410.07592773438,5340.328125
2020-08-27,2391.09912109375,5371.47216796875
2020-08-28,2362.63354492188,5346.6591796875
2020-08-31,2258.26000976562,5238.48681640625
2020-09-01,2324.6796875,5310.67919921875
2020-09-02,2305.70263671875,5311.97021484375
2020-09-03,2267.74853515625,5280.81298828125
2020-09-04,2248.771484375,5239.85107421875
2020-09-07,2220.30615234375,5230.19580078125
2020-09-08,2267.74853515625,5244.07177734375
2020-09-09,2191.84057617188,5149.3759765625
2020-09-10,2040.02478027344,4891.4609375
2020-09-11,2077.97875976562,5016.7119140625
2020-09-14,2182.35205078125,5161.828125
2020-09-15,2153.88647460938,5100.865234375
2020-09-16,2144.39819335938,5058.48193359375
2020-09-17,2115.9326171875,5038.40087890625
2020-09-18,2115.9326171875,5059.22314453125
2020-09-21,2077.97875976562,4999.35986328125
2020-09-22,2011.55944824219,4934.0927734375
2020-09-23,1973.60534667969,4917.955078125
2020-09-24,1926.1630859375,4842.755859375
2020-09-25,2030.53625488281,4945.791015625
2020-09-28,1954.62854003906,4906.5478515625
2020-09-29,1926.1630859375,4879.09814453125
2020-09-30,1882.51599121094,4870.0390625
2020-10-01,1973.60534667969,4970.09423828125
2020-10-02,1973.60534667969,4926.73388671875
2020-10-05,2030.53625488281,4958.76904296875
2020-10-06,2087.46704101562,4999.22119140625
2020-10-07,2106.44409179688,5004.3271484375
2020-10-08,2068.490234375,5039.14208984375
2020-10-09,2106.44409179688,5053.6630859375
2020-10-12,2134.90966796875,5093.09912109375
2020-10-13,2153.88647460938,5132.57177734375
2020-10-14,2191.84057617188,5176.09912109375
2020-10-15,2125.4208984375,5105.14990234375
2020-10-16,2115.9326171875,5103.4140625
2020-10-19,2163.375,5126.330078125
2020-10-20,2144.39819335938,5099.83984375
2020-10-21,2096.95556640625,5096.44580078125
2020-10-22,2068.490234375,5091.81591796875
2020-10-23,2106.44409179688,5112.18798828125
2020-10-26,2191.84057617188,5144.048828125
2020-10-27,2191.84057617188,5128.22509765625
2020-11-02,2267.74853515625,5115.1279296875
2020-11-03,2277.23706054688,5159.4521484375
2020-11-04,2163.375,5105.19921875
2020-11-05,2267.74853515625,5260.326171875
2020-11-06,2296.21411132812,5335.52880859375
2020-11-09,2334.16796875,5356.0048828125
2020-11-10,2419.564453125,5462.73876953125
2020-11-11,2419.564453125,5509.51318359375
2020-11-12,2343.65649414062,5458.60205078125
2020-11-13,2372.12182617188,5461.05810546875
2020-11-16,2353.14477539062,5494.8720703125
2020-11-17,2372.12182617188,5529.93994140625
2020-11-18,2410.07592773438,5557.51806640625
2020-11-19,2400.58740234375,5594.05908203125
2020-11-20,2391.09912109375,5571.65576171875
2020-11-23,2429.05297851562,5652.76416015625
2020-11-24,2438.54125976562,5701.02880859375
2020-11-25,2476.49536132812,5679.2470703125
2020-11-26,2552.4033203125,5759.916015625
2020-11-27,2523.93774414062,5783.3349609375
2020-11-30,2400.58740234375,5612.4150390625
2020-12-01,2476.49536132812,5724.7421875
2020-12-02,2523.93774414062,5813.98681640625
2020-12-03,2495.47216796875,5822.94189453125
2020-12-04,2504.96069335938,5810.48291015625
2020-12-07,2542.91479492188,5930.7587890625
2020-12-08,2533.42626953125,5944.4091796875
2020-12-10,2580.86889648438,5933.6982421875
2020-12-11,2571.38012695312,5938.3291015625
2020-12-14,2552.4033203125,6012.51611328125
2020-12-15,2542.91479492188,6010.1279296875
2020-12-16,2571.38012695312,6118.40185546875
2020-12-17,2609.333984375,6113.3818359375
2020-12-18,2542.91479492188,6104.32421875
2020-12-21,2542.91479492188,6165.6240234375
2020-12-22,2429.05297851562,6023.2890625
2020-12-23,2410.07592773438,6008.708984375
2020-12-28,2476.49536132812,6093.55419921875
2020-12-29,2438.54125976562,6036.173828125
2020-12-30,2400.58740234375,5979.0732421875
2021-01-04,2467.00659179688,6104.89794921875
2021-01-05,2438.54125976562,6137.3427734375
2021-01-06,2438.54125976562,6065.68212890625
2021-01-07,2457.5185546875,6153.6328125
2021-01-08,2485.98388671875,6257.8349609375
2021-01-11,2599.84545898438,6382.93701171875
2021-01-12,2637.79956054688,6395.6689453125
2021-01-13,2628.31127929688,6435.205078125
2021-01-14,2599.84545898438,6428.31494140625
2021-01-15,2552.4033203125,6373.412109375
2021-01-18,2628.31127929688,6389.833984375
2021-01-19,2647.28833007812,6321.85595703125
2021-01-20,2799.10375976562,6429.7578125
2021-01-21,2751.6611328125,6413.89208984375
2021-01-22,2732.68432617188,6307.126953125
2021-01-25,2770.63842773438,6258.57177734375
2021-01-26,2799.10375976562,6140.1708984375
2021-01-27,2770.63842773438,6109.16796875
2021-01-28,2675.75366210938,5979.38720703125
2021-01-29,2495.47216796875,5862.35205078125
2021-02-01,2542.91479492188,6067.544921875
2021-02-02,2457.5185546875,6043.8408203125
2021-02-03,2467.00659179688,6077.7451171875
2021-02-04,2495.47216796875,6107.2158203125
2021-02-05,2485.98388671875,6151.72900390625
2021-02-08,2495.47216796875,6208.8662109375
2021-02-09,2467.00659179688,6181.671875
2021-02-10,2467.00659179688,6201.828125
2021-02-11,2467.00659179688,6222.52099609375
2021-02-15,2467.00659179688,6270.32421875
2021-02-16,2457.5185546875,6292.39599609375
2021-02-17,2410.07592773438,6227.72802734375
2021-02-18,2372.12182617188,6200.30810546875
2021-02-19,2419.564453125,6231.93212890625
2021-02-22,2419.564453125,6255.31201171875
2021-02-23,2400.58740234375,6272.80712890625
2021-02-24,2419.564453125,6251.05419921875
2021-02-25,2381.61059570312,6289.64599609375
2021-02-26,2334.16796875,6241.7958984375
2021-03-01,2495.47216796875,6338.51318359375
2021-03-02,2504.96069335938,6359.205078125
2021-03-03,2504.96069335938,6376.7568359375
2021-03-04,2485.98388671875,6290.798828125
2021-03-05,2457.5185546875,6258.7490234375
2021-03-08,2438.54125976562,6248.46484375
2021-03-09,2438.54125976562,6199.64697265625
2021-03-10,2467.00659179688,6264.67919921875
2021-03-12,2552.4033203125,6358.208984375
2021-03-15,2523.93774414062,6324.2587890625
2021-03-16,2485.98388671875,6309.69921875
2021-03-17,2476.49536132812,6277.22802734375
2021-03-18,2580.86889648438,6347.8291015625
2021-03-19,2571.38012695312,6356.16015625
2021-03-22,2514.44921875,6301.130859375
2021-03-23,2533.42626953125,6252.7119140625
2021-03-24,2521.75805664062,6156.14013671875
2021-03-25,2511.94580078125,6122.8759765625
2021-03-26,2521.75805664062,6195.56201171875
2021-03-29,2502.1337890625,6166.81787109375
2021-03-30,2482.50903320312,6071.44189453125
2021-03-31,2413.82299804688,5985.52197265625
2021-04-01,2433.447265625,6011.4560546875
2021-04-05,2443.259765625,5970.2861328125
2021-04-06,2462.88427734375,6002.77001953125
2021-04-07,2482.50903320312,6036.6162109375
2021-04-08,2462.88427734375,6071.72412109375
2021-04-09,2541.38256835938,6070.208984375
2021-04-12,2472.69653320312,5948.56884765625
2021-04-13,2472.69653320312,5927.43505859375
2021-04-14,2482.50903320312,6050.27587890625
2021-04-15,2472.69653320312,6079.5009765625
2021-04-16,2472.69653320312,6086.2578125
2021-04-19,2443.259765625,6052.5400390625
2021-04-20,2433.447265625,6038.32177734375
2021-04-21,2404.0107421875,5993.2421875
2021-04-22,2404.0107421875,5994.18408203125
2021-04-23,2413.82299804688,6016.86376953125
2021-04-26,2345.13696289062,5964.82080078125
2021-04-27,2374.57373046875,5959.62109375
2021-04-28,2433.447265625,5974.47900390625
2021-04-29,2443.259765625,6012.9609375
2021-04-30,2423.63525390625,5995.6162109375
2021-05-03,2374.57373046875,5952.59716796875
2021-05-04,2394.19848632812,5963.81982421875
2021-05-05,2374.57373046875,5975.9111328125
2021-05-06,2384.38598632812,5970.240234375
2021-05-07,2335.32446289062,5928.30908203125
2021-05-10,2345.13696289062,5975.787109375
2021-05-11,2315.69995117188,5938.35107421875
2021-05-17,2325.51196289062,5833.85986328125
2021-05-18,2315.69995117188,5834.39404296875
2021-05-19,2227.38940429688,5760.583984375
2021-05-20,2217.5771484375,5797.59716796875
2021-05-21,2286.26318359375,5773.1201171875
2021-05-24,2256.826171875,5763.6318359375
2021-05-25,2315.69995117188,5815.83984375
2021-05-27,2256.826171875,5841.828125
2021-05-28,2276.45068359375,5848.6162109375
2021-05-31,2354.94921875,5947.462890625
2021-06-02,2394.19848632812,6031.578125
2021-06-03,2453.07202148438,6091.51318359375
2021-06-04,2404.0107421875,6065.166015625
2021-06-07,2404.0107421875,6069.93505859375
2021-06-08,2354.94921875,5999.369140625
2021-06-09,2413.82299804688,6047.47509765625
2021-06-10,2433.447265625,6107.5380859375
2021-06-11,2462.88427734375,6095.4970703125
2021-06-14,2462.88427734375,6080.3837890625
2021-06-15,2482.50903320312,6089.0380859375
2021-06-16,2462.88427734375,6078.56787109375
2021-06-17,2433.447265625,6068.44677734375
2021-06-18,2433.447265625,6007.1201171875
2021-06-21,2364.76147460938,5996.2529296875
2021-06-22,2423.63525390625,6087.841796875
2021-06-23,2364.76147460938,6034.54296875
2021-06-24,2345.13696289062,6012.05615234375
2021-06-25,2315.69995117188,6022.39892578125
2021-06-28,2237.20166015625,5939.47119140625
2021-06-29,2266.638671875,5949.0498046875
2021-06-30,2315.69995117188,5985.48876953125
2021-07-01,2345.13696289062,6005.9580078125
2021-07-02,2335.32446289062,6023.0078125
2021-07-05,2296.07568359375,6005.60888671875
2021-07-06,2266.638671875,6047.11083984375
2021-07-07,2256.826171875,6044.037109375
2021-07-08,2315.69995117188,6039.89599609375
2021-07-09,2266.638671875,6039.84423828125
2021-07-12,2276.45068359375,6078.56787109375
2021-07-13,2266.638671875,6012.0322265625
2021-07-14,2237.20166015625,5979.21484375
2021-07-15,2305.88793945312,6046.75390625
2021-07-16,2305.88793945312,6072.509765625
2021-07-19,2256.826171875,6017.39404296875
2021-07-21,2325.51196289062,6029.97607421875
2021-07-22,2374.57373046875,6137.546875
2021-07-23,2345.13696289062,6101.68994140625
2021-07-26,2276.45068359375,6106.39404296875
2021-07-27,2286.26318359375,6097.048828125
2021-07-28,2315.69995117188,6088.52294921875
2021-07-29,2256.826171875,6120.72705078125
2021-07-30,2237.20166015625,6070.0390625
2021-08-02,2227.38940429688,6096.54296875
2021-08-03,2266.638671875,6130.57080078125
2021-08-04,2286.26318359375,6159.03515625
2021-08-05,2374.57373046875,6205.4169921875
2021-08-06,2345.13696289062,6203.43115234375
2021-08-09,2276.45068359375,6127.4560546875
2021-08-10,2276.45068359375,6088.408203125
2021-08-12,2325.51196289062,6139.65185546875
2021-08-13,2354.94921875,6139.4921875
2021-08-16,2345.13696289062,6087.9130859375
2021-08-18,2374.57373046875,6118.14990234375
2021-08-19,2296.07568359375,5992.32177734375
2021-08-20,2315.69995117188,6030.77197265625
2021-08-23,2345.13696289062,6109.828125
2021-08-24,2286.26318359375,6089.4970703125
2021-08-25,2335.32446289062,6113.240234375
2021-08-26,2286.26318359375,6058.080078125
2021-08-27,2276.45068359375,6041.3662109375
2021-08-30,2335.32446289062,6144.90185546875
2021-08-31,2394.19848632812,6150.298828125
2021-09-01,2354.94921875,6090.93310546875
2021-09-02,2374.57373046875,6078.22900390625
2021-09-03,2404.0107421875,6126.9208984375
2021-09-06,2433.447265625,6126.93798828125
2021-09-07,2453.07202148438,6112.39990234375
2021-09-08,2453.07202148438,6026.02001953125
2021-09-09,2492.3212890625,6068.21923828125
2021-09-10,2433.447265625,6094.873046875
2021-09-13,2413.82299804688,6088.1572265625
2021-09-14,2394.19848632812,6129.09521484375
2021-09-15,2404.0107421875,6110.22900390625
2021-09-16,2413.82299804688,6109.94189453125
2021-09-17,2374.57373046875,6133.24609375
2021-09-20,2364.76147460938,6076.31494140625
2021-09-21,2345.13696289062,6060.7568359375
2021-09-22,2384.38598632812,6108.26513671875
2021-09-23,2384.38598632812,6142.7119140625
2021-09-24,2345.13696289062,6144.81494140625
2021-09-27,2315.69995117188,6122.4951171875
2021-09-28,2335.32446289062,6113.11181640625
2021-09-29,2354.94921875,6162.55419921875
