"Date","BMRI.JK.Adjusted","JKSE.Adjusted"
2023-07-05,4559.62939453125,6718.97705078125
2023-07-06,4581.23876953125,6757.3310546875
2023-07-07,4451.5810546875,6716.458984375
2023-07-10,4473.19091796875,6731.0380859375
2023-07-11,4559.62939453125,6796.923828125
2023-07-12,4581.23876953125,6808.208984375
2023-07-13,4624.4580078125,6810.212890625
2023-07-14,4667.67724609375,6869.57177734375
2023-07-17,4646.06787109375,6867.14404296875
2023-07-18,4624.4580078125,6830.203125
2023-07-20,4775.7255859375,6864.18896484375
2023-07-21,4797.33544921875,6880.8017578125
2023-07-24,4754.1162109375,6899.39599609375
2023-07-25,4797.33544921875,6917.7109375
2023-07-26,4818.94482421875,6948.27880859375
2023-07-27,4862.16357421875,6896.6630859375
2023-07-28,4926.99267578125,6900.22998046875
2023-07-31,4948.6025390625,6931.35888671875
2023-08-01,4883.7734375,6886.49609375
2023-08-02,4926.99267578125,6854.509765625
2023-08-03,5013.43115234375,6898.0771484375
2023-08-04,4991.82177734375,6852.841796875
2023-08-07,5078.26025390625,6886.3662109375
2023-08-08,5099.86962890625,6868.81298828125
2023-08-09,5099.86962890625,6875.11181640625
2023-08-10,5164.69873046875,6893.27587890625
2023-08-11,5121.47900390625,6879.97900390625
2023-08-14,5143.0888671875,6910.171875
2023-08-15,5013.43115234375,6915.10107421875
2023-08-16,5013.43115234375,6900.5380859375
2023-08-18,4991.82177734375,6859.912109375
2023-08-21,5035.041015625,6866.033203125
2023-08-22,5143.0888671875,6916.4501953125
2023-08-23,5056.65087890625,6921.41015625
2023-08-24,5143.0888671875,6899.39208984375
2023-08-25,5099.86962890625,6895.44287109375
2023-08-28,5186.30810546875,6921.72705078125
2023-08-29,5143.0888671875,6957.8349609375
2023-08-30,5164.69873046875,6966.65576171875
2023-08-31,5207.91796875,6953.259765625
2023-09-01,5251.13720703125,6977.65380859375
2023-09-04,5272.74658203125,6996.75
2023-09-05,5272.74658203125,6991.7080078125
2023-09-06,5229.52734375,6995.953125
2023-09-07,5078.26025390625,6954.80810546875
2023-09-08,5099.86962890625,6924.77978515625
2023-09-11,5121.47900390625,6963.39306640625
2023-09-12,5078.26025390625,6933.96923828125
2023-09-13,5056.65087890625,6935.47607421875
2023-09-14,5035.041015625,6959.3330078125
2023-09-15,5121.47900390625,6982.791015625
2023-09-18,5099.86962890625,6936.0830078125
2023-09-19,5186.30810546875,6980.32080078125
2023-09-20,5251.13720703125,7011.68115234375
2023-09-21,5186.30810546875,6991.4658203125
2023-09-22,5186.30810546875,7016.84423828125
2023-09-25,5186.30810546875,6998.380859375
2023-09-26,5121.47900390625,6923.7998046875
2023-09-27,5186.30810546875,6937.828125
2023-09-29,5207.91796875,6939.89208984375
2023-10-02,5229.52734375,6961.458984375
2023-10-03,5251.13720703125,6940.88720703125
2023-10-04,5294.3564453125,6886.576171875
2023-10-05,5294.3564453125,6874.826171875
2023-10-06,5207.91796875,6888.51806640625
2023-10-09,5099.86962890625,6891.455078125
2023-10-10,5186.30810546875,6922.18798828125
2023-10-11,5229.52734375,6931.7529296875
2023-10-12,5251.13720703125,6935.15087890625
2023-10-13,5251.13720703125,6926.77978515625
2023-10-16,5207.91796875,6896.2919921875
2023-10-17,5186.30810546875,6939.615234375
2023-10-18,5056.65087890625,6927.90576171875
2023-10-19,4948.6025390625,6846.4267578125
2023-10-20,4970.2119140625,6849.16796875
2023-10-23,4905.38330078125,6741.9638671875
2023-10-24,4970.2119140625,6806.76220703125
2023-10-25,5056.65087890625,6834.38818359375
2023-10-26,4926.99267578125,6714.51904296875
2023-10-27,4926.99267578125,6758.79296875
2023-10-30,4948.6025390625,6735.89208984375
2023-10-31,4905.38330078125,6752.2109375
2023-11-01,4883.7734375,6642.41796875
2023-11-02,5099.86962890625,6751.38623046875
2023-11-03,5035.041015625,6788.85009765625
2023-11-06,5121.47900390625,6878.8359375
2023-11-07,5078.26025390625,6843.7900390625
2023-11-08,5056.65087890625,6804.10595703125
2023-11-09,5078.26025390625,6838.23291015625
2023-11-10,4991.82177734375,6809.26318359375
2023-11-13,5035.041015625,6838.31201171875
2023-11-14,5035.041015625,6862.05517578125
2023-11-15,5121.47900390625,6958.205078125
2023-11-16,5121.47900390625,6958.0078125
2023-11-17,5099.86962890625,6977.66796875
2023-11-20,5078.26025390625,6994.88818359375
2023-11-21,5078.26025390625,6961.7900390625
2023-11-22,5078.26025390625,6906.953125
2023-11-23,5099.86962890625,7004.34423828125
2023-11-24,5078.26025390625,7009.630859375
2023-11-27,5099.86962890625,7013.40576171875
2023-11-28,5099.86962890625,7041.0732421875
2023-11-29,5056.65087890625,7036.0869140625
2023-11-30,5056.65087890625,7080.7412109375
2023-12-01,5099.86962890625,7059.90576171875
2023-12-04,5186.30810546875,7093.60009765625
2023-12-05,5164.69873046875,7100.85498046875
2023-12-06,5013.43115234375,7087.39501953125
2023-12-07,4970.2119140625,7134.623046875
2023-12-08,4926.99267578125,7159.59814453125
2023-12-11,4991.82177734375,7088.78515625
2023-12-12,5013.43115234375,7125.30712890625
2023-12-13,4948.6025390625,7075.3408203125
2023-12-14,5143.0888671875,7176.01611328125
2023-12-15,5099.86962890625,7190.98779296875
2023-12-18,5121.47900390625,7119.52490234375
2023-12-19,5164.69873046875,7187.84619140625
2023-12-20,5121.47900390625,7219.6669921875
2023-12-21,5164.69873046875,7209.619140625
2023-12-22,5164.69873046875,7237.51904296875
2023-12-27,5186.30810546875,7245.916015625
2023-12-28,5294.3564453125,7303.88818359375
2023-12-29,5229.52734375,7272.796875
2024-01-02,5294.3564453125,7323.587890625
2024-01-03,5272.74658203125,7279.0908203125
2024-01-04,5488.8427734375,7359.76318359375
2024-01-05,5553.671875,7350.619140625
2024-01-08,5532.06201171875,7283.5751953125
2024-01-09,5510.45263671875,7200.203125
2024-01-10,5553.671875,7227.296875
2024-01-11,5575.28173828125,7219.9638671875
2024-01-12,5683.3291015625,7241.13818359375
2024-01-15,5618.50048828125,7224.0009765625
2024-01-16,5640.10986328125,7242.787109375
2024-01-17,5640.10986328125,7200.634765625
2024-01-18,5640.10986328125,7252.966796875
2024-01-19,5640.10986328125,7227.40185546875
2024-01-22,5618.50048828125,7247.92822265625
2024-01-23,5618.50048828125,7256.22900390625
2024-01-24,5532.06201171875,7227.8232421875
2024-01-25,5424.01416015625,7178.0419921875
2024-01-26,5445.62353515625,7137.087890625
2024-01-29,5596.89111328125,7157.1748046875
2024-01-30,5748.158203125,7192.2158203125
2024-01-31,5748.158203125,7207.94091796875
2024-02-01,5661.7197265625,7201.69580078125
2024-02-02,5769.76806640625,7238.78515625
2024-02-05,5899.42529296875,7198.615234375
2024-02-06,5921.03515625,7247.408203125
2024-02-07,6007.4736328125,7235.15185546875
2024-02-12,6137.13134765625,7297.6689453125
2024-02-13,6072.302734375,7209.7412109375
2024-02-15,6223.56982421875,7303.28076171875
2024-02-16,6223.56982421875,7335.544921875
2024-02-19,6180.3505859375,7296.7021484375
2024-02-20,6180.3505859375,7352.60107421875
2024-02-21,6266.7890625,7349.02099609375
2024-02-22,6137.13134765625,7339.63623046875
2024-02-23,6093.912109375,7295.09521484375
2024-02-26,6093.912109375,7283.8232421875
2024-02-27,6115.52197265625,7285.31689453125
2024-02-28,6158.74072265625,7328.63623046875
2024-02-29,6050.69287109375,7316.11083984375
2024-03-01,6072.302734375,7311.9072265625
2024-03-04,6072.302734375,7276.7490234375
2024-03-05,6072.302734375,7247.4599609375
2024-03-06,6115.52197265625,7329.80078125
2024-03-07,6137.13134765625,7373.9638671875
2024-03-08,6158.74072265625,7381.9072265625
2024-03-13,6288.39892578125,7421.20703125
2024-03-14,6396.447265625,7433.31494140625
2024-03-15,6396.447265625,7328.05419921875
2024-03-18,6201.9599609375,7302.44921875
2024-03-19,6288.39892578125,7336.74609375
2024-03-20,6405.568359375,7331.1279296875
2024-03-21,6405.568359375,7338.35302734375
2024-03-22,6405.568359375,7350.15185546875
2024-03-25,6587.28662109375,7377.759765625
2024-03-26,6519.142578125,7365.6640625
2024-03-27,6519.142578125,7310.091796875
2024-03-28,6587.28662109375,7288.81298828125
2024-04-01,6269.27978515625,7205.06103515625
2024-04-02,6269.27978515625,7236.98388671875
2024-04-03,6155.7060546875,7166.84423828125
2024-04-04,6246.56494140625,7254.39892578125
2024-04-05,6201.13525390625,7286.8818359375
2024-04-16,6019.4169921875,7164.80712890625
2024-04-17,6019.4169921875,7130.8408203125
2024-04-18,6178.42041015625,7166.81396484375
2024-04-19,6110.2763671875,7087.31689453125
2024-04-22,6110.2763671875,7073.81982421875
2024-04-23,6201.13525390625,7110.81298828125
2024-04-24,6405.568359375,7174.533203125
2024-04-25,6314.70947265625,7155.2939453125
2024-04-26,6132.9912109375,7036.0751953125
2024-04-29,6291.99462890625,7155.7841796875
2024-04-30,6269.27978515625,7234.19677734375
2024-05-02,5746.83984375,7117.4248046875
2024-05-03,5587.83642578125,7134.72412109375
2024-05-06,5701.41015625,7135.89013671875
2024-05-07,5701.41015625,7123.61181640625
2024-05-08,5701.41015625,7088.794921875
2024-05-13,5633.26611328125,7099.26123046875
2024-05-14,5633.26611328125,7083.76318359375
2024-05-15,5792.26953125,7179.8310546875
2024-05-16,5769.5546875,7246.69580078125
2024-05-17,5973.98779296875,7317.23779296875
2024-05-20,5746.83984375,7266.69091796875
2024-05-21,5474.26220703125,7186.037109375
2024-05-22,5496.97705078125,7222.3818359375
2024-05-27,5292.5439453125,7176.419921875
2024-05-28,5406.1181640625,7253.6259765625
2024-05-29,5269.82958984375,7140.22900390625
2024-05-30,5337.9736328125,7034.14208984375
2024-05-31,5360.6884765625,6970.73583984375
2024-06-03,5542.40673828125,7036.19091796875
2024-06-04,5587.83642578125,7099.31201171875
2024-06-05,5451.5478515625,6947.669921875
2024-06-06,5610.55126953125,6974.89697265625
2024-06-07,5701.41015625,6897.9501953125
2024-06-10,5701.41015625,6921.5478515625
2024-06-11,5565.12158203125,6855.69091796875
2024-06-12,5383.4033203125,6850.09716796875
2024-06-13,5337.9736328125,6831.56396484375
2024-06-14,5224.39990234375,6734.83203125
2024-06-19,5224.39990234375,6726.9189453125
2024-06-20,5406.1181640625,6819.32080078125
2024-06-21,5565.12158203125,6879.97802734375
2024-06-24,5451.5478515625,6889.1650390625
2024-06-25,5383.4033203125,6882.7041015625
2024-06-26,5315.2587890625,6905.64208984375
2024-06-27,5451.5478515625,6967.951171875
2024-06-28,5587.83642578125,7063.5771484375
2024-07-01,5678.6953125,7139.6259765625
2024-07-02,5633.26611328125,7125.14208984375
2024-07-03,5655.98046875,7196.7548828125
2024-07-04,5678.6953125,7220.88916015625
2024-07-05,5837.69873046875,7253.3720703125
2024-07-08,5655.98046875,7250.97705078125
2024-07-09,5792.26953125,7269.80078125
2024-07-10,5792.26953125,7287.0419921875
2024-07-11,5814.984375,7300.4072265625
2024-07-12,5837.69873046875,7327.580078125
2024-07-15,5769.5546875,7278.86279296875
2024-07-16,5769.5546875,7224.29296875
2024-07-17,5860.41357421875,7224.2177734375
2024-07-18,5951.27294921875,7321.07080078125
2024-07-19,5928.55810546875,7294.4951171875
2024-07-22,6087.5615234375,7321.97607421875
2024-07-23,6019.4169921875,7313.85693359375
2024-07-24,5883.12841796875,7262.7587890625
2024-07-25,5973.98779296875,7240.27685546875
2024-07-26,5951.27294921875,7288.1669921875
2024-07-29,5883.12841796875,7288.89697265625
2024-07-30,5883.12841796875,7241.86376953125
2024-07-31,5814.984375,7255.76220703125
2024-08-01,6132.9912109375,7325.98486328125
2024-08-02,6178.42041015625,7308.123046875
2024-08-05,5973.98779296875,7059.65283203125
2024-08-06,6019.4169921875,7129.21484375
2024-08-07,6155.7060546875,7212.130859375
2024-08-08,6178.42041015625,7195.12109375
2024-08-09,6223.85009765625,7256.99609375
2024-08-12,6269.27978515625,7297.625
2024-08-13,6360.138671875,7356.63818359375
2024-08-14,6428.283203125,7436.0390625
2024-08-15,6382.853515625,7409.5009765625
2024-08-16,6428.283203125,7432.08984375
2024-08-19,6496.427734375,7466.8310546875
2024-08-20,6541.85693359375,7533.98486328125
2024-08-21,6587.28662109375,7554.5927734375
2024-08-22,6405.568359375,7488.67578125
2024-08-23,6405.568359375,7544.2978515625
2024-08-26,6405.568359375,7606.19482421875
2024-08-27,6382.853515625,7597.880859375
2024-08-28,6564.57177734375,7658.875
2024-08-29,6450.998046875,7627.60400390625
2024-08-30,6473.712890625,7670.73291015625
2024-09-02,6541.85693359375,7694.52978515625
2024-09-03,6428.283203125,7616.52099609375
2024-09-04,6519.142578125,7672.89599609375
2024-09-05,6519.142578125,7681.04296875
2024-09-06,6587.28662109375,7721.84619140625
2024-09-09,6587.28662109375,7702.73876953125
2024-09-10,6587.28662109375,7761.38818359375
2024-09-11,6700.86083984375,7760.955078125
2024-09-12,6632.71630859375,7798.15380859375
2024-09-13,6610.00146484375,7812.130859375
2024-09-17,6746.2900390625,7831.77880859375
2024-09-18,6723.5751953125,7829.134765625
2024-09-19,6723.5751953125,7905.39013671875
2024-09-20,6632.71630859375,7743.00390625
2024-09-23,6769.0048828125,7775.73095703125
2024-09-24,6746.2900390625,7778.4912109375
2024-09-25,6541.85693359375,7740.90185546875
2024-09-26,6519.142578125,7744.51611328125
2024-09-27,6405.568359375,7696.916015625
2024-09-30,6291.99462890625,7527.92919921875
2024-10-01,6405.568359375,7642.1328125
2024-10-02,6337.42431640625,7563.26220703125
2024-10-03,6405.568359375,7543.828125
2024-10-04,6314.70947265625,7496.0908203125
2024-10-07,6246.56494140625,7504.134765625
2024-10-08,6428.283203125,7557.14208984375
2024-10-09,6314.70947265625,7501.28515625
2024-10-10,6314.70947265625,7480.080078125
2024-10-11,6314.70947265625,7520.60205078125
2024-10-14,6291.99462890625,7559.65478515625
2024-10-15,6405.568359375,7626.951171875
2024-10-16,6360.138671875,7648.93994140625
2024-10-17,6564.57177734375,7735.0390625
2024-10-18,6519.142578125,7760.06005859375
2024-10-21,6541.85693359375,7772.59619140625
2024-10-22,6428.283203125,7788.98291015625
2024-10-23,6428.283203125,7787.56494140625
2024-10-24,6337.42431640625,7716.548828125
2024-10-25,6405.568359375,7694.66015625
2024-10-28,6201.13525390625,7634.630859375
2024-10-29,6201.13525390625,7606.60009765625
2024-10-30,6132.9912109375,7569.85009765625
2024-10-31,6087.5615234375,7574.01904296875
2024-11-01,6042.1318359375,7505.2568359375
2024-11-04,6132.9912109375,7479.5029296875
2024-11-05,6291.99462890625,7491.93115234375
2024-11-06,5951.27294921875,7383.8681640625
2024-11-07,5837.69873046875,7243.85986328125
2024-11-08,5746.83984375,7287.19091796875
2024-11-11,5769.5546875,7266.4599609375
2024-11-12,5792.26953125,7321.98583984375
2024-11-13,5837.69873046875,7308.6708984375
2024-11-14,5792.26953125,7214.56103515625
2024-11-15,5769.5546875,7161.2578125
2024-11-18,5746.83984375,7134.27685546875
2024-11-19,5678.6953125,7195.71484375
2024-11-20,5655.98046875,7180.3349609375
2024-11-21,5587.83642578125,7140.912109375
2024-11-22,5678.6953125,7195.56494140625
2024-11-25,5973.98779296875,7314.10791015625
2024-11-26,5814.984375,7245.88818359375
2024-11-28,5860.41357421875,7200.1572265625
2024-11-29,5587.83642578125,7114.26611328125
2024-12-02,5451.5478515625,7046.98583984375
2024-12-03,5701.41015625,7196.01708984375
2024-12-04,5792.26953125,7326.76416015625
2024-12-05,5587.83642578125,7313.31298828125
2024-12-06,5655.98046875,7382.78515625
2024-12-09,5792.26953125,7437.73095703125
2024-12-10,5724.125,7453.287109375
2024-12-11,5724.125,7464.751953125
2024-12-12,5565.12158203125,7394.23779296875
2024-12-13,5474.26220703125,7324.7890625
2024-12-16,5519.69189453125,7258.630859375
2024-12-17,5406.1181640625,7157.73193359375
2024-12-18,5292.5439453125,7107.875
2024-12-19,5156.25537109375,6977.23779296875
2024-12-20,5156.25537109375,6983.865234375
2024-12-23,5292.5439453125,7096.44482421875
2024-12-24,5224.39990234375,7065.74609375
2024-12-27,5269.82958984375,7036.57080078125
2024-12-30,5178.97021484375,7079.90478515625
2025-01-02,5315.2587890625,7163.205078125
2025-01-03,5269.82958984375,7164.42919921875
2025-01-06,5156.25537109375,7080.47412109375
2025-01-07,5088.111328125,7083.2841796875
2025-01-08,5224.39990234375,7080.35205078125
2025-01-09,5224.39990234375,7064.587890625
2025-01-10,5088.111328125,7088.8662109375
2025-01-13,5019.966796875,7016.87890625
2025-01-14,4906.39306640625,6956.6650390625
2025-01-15,5224.39990234375,7079.56201171875
2025-01-16,5337.9736328125,7107.51904296875
2025-01-17,5337.9736328125,7154.658203125
2025-01-20,5451.5478515625,7170.73681640625
2025-01-21,5496.97705078125,7181.81982421875
2025-01-22,5587.83642578125,7257.1279296875
2025-01-23,5610.55126953125,7232.64306640625
2025-01-24,5565.12158203125,7166.05615234375
2025-01-30,5542.40673828125,7073.47802734375
2025-01-31,5474.26220703125,7109.19580078125
2025-02-03,5269.82958984375,7030.05810546875
2025-02-04,5156.25537109375,7073.458984375
2025-02-05,5019.966796875,7024.22802734375
2025-02-06,4633.8154296875,6875.5361328125
2025-02-07,4679.2451171875,6742.576171875
2025-02-10,4542.95654296875,6648.14208984375
2025-02-11,4433.92529296875,6531.990234375
2025-02-12,4488.44091796875,6645.77783203125
2025-02-13,4565.6708984375,6613.56787109375
2025-02-14,4656.5302734375,6638.458984375
2025-02-17,4929.107421875,6830.8818359375
2025-02-18,4951.822265625,6873.55419921875
2025-02-19,4701.9599609375,6794.8681640625
2025-02-20,4679.2451171875,6788.0419921875
2025-02-21,4611.1005859375,6803.0009765625
2025-02-24,4565.6708984375,6749.60107421875
2025-02-25,4424.83935546875,6587.0869140625
2025-02-26,4470.26904296875,6606.17822265625
2025-02-27,4234.03515625,6485.4482421875
2025-02-28,4179.52001953125,6270.59716796875
2025-03-03,4452.09716796875,6519.658203125
2025-03-04,4397.58154296875,6380.40087890625
2025-03-05,4415.75341796875,6531.39892578125
2025-03-06,4424.83935546875,6617.84716796875
2025-03-07,4397.58154296875,6636
2025-03-10,4279.46484375,6598.2119140625
2025-03-11,4306.72265625,6545.85009765625
2025-03-12,4433.92529296875,6665.044921875
2025-03-13,4306.72265625,6647.4169921875
2025-03-14,4306.72265625,6515.630859375
2025-03-17,4252.20703125,6471.94677734375
2025-03-18,4115.91845703125,6223.38818359375
2025-03-19,4252.20703125,6311.66015625
2025-03-20,4197.69189453125,6381.673828125
2025-03-21,4006.88745117188,6258.17919921875
2025-03-24,4052.31713867188,6161.2177734375
2025-03-25,4306.72265625,6235.619140625
2025-03-26,4679.2451171875,6472.35595703125
2025-03-27,4724.6748046875,6510.6201171875
2025-04-08,4243.12109375,5996.14208984375
2025-04-09,4279.46484375,5967.98779296875
2025-04-10,4565.6708984375,6254.02392578125
2025-04-11,4633.8154296875,6262.22607421875
2025-04-14,4750,6368.51708984375
2025-04-15,4710,6441.68310546875
2025-04-16,4630,6400.05419921875
2025-04-17,4600,6438.26904296875
2025-04-21,4610,6445.966796875
2025-04-22,4720,6538.26611328125
2025-04-23,4900,6634.376953125
2025-04-24,4890,6613.47802734375
2025-04-25,4900,6678.9150390625
2025-04-28,4920,6722.9658203125
2025-04-29,4940,6749.0751953125
2025-04-30,4890,6766.794921875
